"Name","Gender","Religion","Cast","Country"
"Reham","Female","muslim","","India"
"Rehana","Female","muslim","","India"
"Rehemat","Female","muslim","","India"
"Reja","Female","muslim","","India"
"Reshma","Female","muslim","","India"
"Reyah","Female","muslim","","India"
"Reyhana","Female","muslim","","India"
"Rida","Female","muslim","","India"
"Rifaat","Female","muslim","","India"
"Rifat","Female","muslim","","India"
"Rifaya","Female","muslim","","India"
"Riffat","Female","muslim","","India"
"Rija","Female","muslim","","India"
"Rijja","Female","muslim","","India"
"Rimsha","Female","muslim","","India"
"Rinaaz","Female","muslim","","India"
"Rizqin","Female","muslim","","India"
"Rizwana","Female","muslim","","India"
"Robina","Female","muslim","","India"
"Roha","Female","muslim","","India"
"Rohaan","Female","muslim","","India"
"Roma","Female","muslim","","India"
"Romana","Female","muslim","","India"
"Romeesa","Female","muslim","","India"
"Rona","Female","muslim","","India"
"Roshini","Female","muslim","","India"
"Roshni","Female","muslim","","India"
"Roushana","Female","muslim","","India"
"Ruaa","Female","muslim","","India"
"Rubaba","Female","muslim","","India"
"Rubi","Female","muslim","","India"
"Rubina","Female","muslim","","India"
"Rubiya","Female","muslim","","India"
"Rudainah","Female","muslim","","India"
"Ruhab","Female","muslim","","India"
"Ruhee","Female","muslim","","India"
"Ruhi","Female","muslim","","India"
"Ruhina","Female","muslim","","India"
"Rukayat","Female","muslim","","India"
"Rukhsaar","Female","muslim","","India"
"Rukhsana","Female","muslim","","India"
"Rukhsar","Female","muslim","","India"
"Ruksana","Female","muslim","","India"
"Ruksha","Female","muslim","","India"
"Rumaisa","Female","muslim","","India"
"Rumana","Female","muslim","","India"
"Rumeha","Female","muslim","","India"
"Ruqaya","Female","muslim","","India"
"Ruqayya","Female","muslim","","India"
"Ruqayyah","Female","muslim","","India"
"Ruquaiya","Female","muslim","","India"
"Rushda","Female","muslim","","India"
"Taabeer","Female","muslim","","India"
"Taalia","Female","muslim","","India"
"Tabalah","Female","muslim","","India"
"Tabinda","Female","muslim","","India"
"Tafida","Female","muslim","","India"
"Tahani","Female","muslim","","India"
"Tahera","Female","muslim","","India"
"Tahfeem","Female","muslim","","India"
"Tahira","Female","muslim","","India"
"Tahirah","Female","muslim","","India"
"Tahiyah","Female","muslim","","India"
"Tahlibah","Female","muslim","","India"
"Tahseenah","Female","muslim","","India"
"Taibah","Female","muslim","","India"
"Tala","Female","muslim","","India"
"Talibah","Female","muslim","","India"
"Tamanna","Female","muslim","","India"
"Tamara","Female","muslim","","India"
"Tameemah","Female","muslim","","India"
"Tanisha","Female","muslim","","India"
"Tanweer","Female","muslim","","India"
"Tanzeela","Female","muslim","","India"
"Tanzila","Female","muslim","","India"
"Taqiyah","Female","muslim","","India"
"Tara","Female","muslim","","India"
"Tariqah","Female","muslim","","India"
"Tarub","Female","muslim","","India"
"Tasavur","Female","muslim","","India"
"Taseefa","Female","muslim","","India"
"Tasheen","Female","muslim","","India"
"Taskeen","Female","muslim","","India"
"Tasleem","Female","muslim","","India"
"Tasliymah","Female","muslim","","India"
"Tasneam","Female","muslim","","India"
"Tasneem","Female","muslim","","India"
"Tasnim","Female","muslim","","India"
"Tatheer","Female","muslim","","India"
"Taybah","Female","muslim","","India"
"Tayyibah","Female","muslim","","India"
"Tazeen","Female","muslim","","India"
"Tazim","Female","muslim","","India"
"Tazkia","Female","muslim","","India"
"Tazmeen","Female","muslim","","India"
"Tehmeed","Female","muslim","","India"
"Tehreem","Female","muslim","","India"
"Tehzeeb","Female","muslim","","India"
"Thabitah","Female","muslim","","India"
"Thahera","Female","muslim","","India"
"Thaminah","Female","muslim","","India"
"Thana","Female","muslim","","India"
"Thara","Female","muslim","","India"
"Tharya","Female","muslim","","India"
"Thashin","Female","muslim","","India"
"Thawab","Female","muslim","","India"
"Thoraya","Female","muslim","","India"
"Thubaytah","Female","muslim","","India"
"Thufailah","Female","muslim","","India"
"Thuml","Female","muslim","","India"
"Thurayya","Female","muslim","","India"
"Thuwaybah","Female","muslim","","India"
"Tisha","Female","muslim","","India"
"Tooba","Female","muslim","","India"
"Toufika","Female","muslim","","India"
"Tuba","Female","muslim","","India"
"Tubassum","Female","muslim","","India"
"Tufaylah","Female","muslim","","India"
"Tulayhah","Female","muslim","","India"
"Tumadur","Female","muslim","","India"
"Za'nyah","Female","muslim","","India"
"Zaahirah","Female","muslim","","India"
"Zaara","Female","muslim","","India"
"Zaeemah","Female","muslim","","India"
"Zafeerah","Female","muslim","","India"
"Zafirah","Female","muslim","","India"
"Zafreen","Female","muslim","","India"
"Zahabiya","Female","muslim","","India"
"Zahara","Female","muslim","","India"
"Zaheen","Female","muslim","","India"
"Zaheerah","Female","muslim","","India"
"Zahidah","Female","muslim","","India"
"Zahira","Female","muslim","","India"
"Zahirah","Female","muslim","","India"
"Zahra","Female","muslim","","India"
"Zahraa","Female","muslim","","India"
"Zahrah","Female","muslim","","India"
"Zaida","Female","muslim","","India"
"Zaina","Female","muslim","","India"
"Zainab","Female","muslim","","India"
"Zairah","Female","muslim","","India"
"Zaiton","Female","muslim","","India"
"Zakia","Female","muslim","","India"
"Zakirah","Female","muslim","","India"
"Zakiyah","Female","muslim","","India"
"Zalfa","Female","muslim","","India"
"Zameelah","Female","muslim","","India"
"Zameena","Female","muslim","","India"
"Zamrud","Female","muslim","","India"
"Zara","Female","muslim","","India"
"Zareen","Female","muslim","","India"
"Zareena","Female","muslim","","India"
"Zareenah","Female","muslim","","India"
"Zarifah","Female","muslim","","India"
"Zarina","Female","muslim","","India"
"Zariya","Female","muslim","","India"
"Zariyah","Female","muslim","","India"
"Zarmina","Female","muslim","","India"
"Zarqa","Female","muslim","","India"
"Zarrah","Female","muslim","","India"
"Zartaj","Female","muslim","","India"
"Zayaan","Female","muslim","","India"
"Zayba","Female","muslim","","India"
"Zaynab","Female","muslim","","India"
"Zaynah","Female","muslim","","India"
"Zaytoon","Female","muslim","","India"
"Zaytoonah","Female","muslim","","India"
"Zeba","Female","muslim","","India"
"Zeena","Female","muslim","","India"
"Zeenat","Female","muslim","","India"
"Zehna","Female","muslim","","India"
"Zehra","Female","muslim","","India"
"Zenia","Female","muslim","","India"
"Zerina","Female","muslim","","India"
"Zhalay","Female","muslim","","India"
"Zinah","Female","muslim","","India"
"Zineta","Female","muslim","","India"
"Zinneerah","Female","muslim","","India"
"Ziyan","Female","muslim","","India"
"Zoeya","Female","muslim","","India"
"Zoha","Female","muslim","","India"
"Zoharin","Female","muslim","","India"
"Zohha","Female","muslim","","India"
"Zohra","Female","muslim","","India"
"Zohura","Female","muslim","","India"
"Zonira","Female","muslim","","India"
"Zorah","Female","muslim","","India"
"Zoufishan","Female","muslim","","India"
"Zoya","Female","muslim","","India"
"Zubaria","Female","muslim","","India"
"Zubash","Female","muslim","","India"
"Zubaydah","Female","muslim","","India"
"Zubdah","Female","muslim","","India"
"Zubi","Female","muslim","","India"
"Zuhaira","Female","muslim","","India"
"Zuharah","Female","muslim","","India"
"Zuhayra","Female","muslim","","India"
"Zuhera","Female","muslim","","India"
"Zuhra","Female","muslim","","India"
"Zuhrah","Female","muslim","","India"
"Zuhur","Female","muslim","","India"
"Zulaykha","Female","muslim","","India"
"Zulekha","Female","muslim","","India"
"Zulfa","Female","muslim","","India"
"Zulfah","Female","muslim","","India"
"Zumzum","Female","muslim","","India"
"Zunairah","Female","muslim","","India"
"Zynah","Female","muslim","","India"
"Zyva","Female","muslim","","India"
